完成編,会話３,コンパ,こんぱ,名詞（カタ）,
基礎編,6,コンビニ,こんびに,名詞（カタ）,
完成編,０４関連語,混乱,こんらん,動詞／名詞,
完成編,０７聴解問題,差,さ,名詞,
基礎編,16,ザーザー（と）,ざーざー,副詞（擬音）,
完成編,2,際,さい,名詞,～の際
完成編,7,最悪,さいあく,名詞,
完成編,０４関連語,災害,さいがい,名詞,
完成編,11,財源,ざいげん,名詞,
基礎編,長文２,最高,さいこう,名詞,
完成編,6,最終的,さいしゅうてき,な形容詞,
完成編,11,歳出,さいしゅつ,名詞,
完成編,11,在職,ざいしょく,動詞／名詞,
完成編,2,際する,さいする,動詞,～に際して
完成編,12,財政,ざいせい,名詞,
完成編,長文２,在宅,ざいたく,名詞,
完成編,9,最大限,さいだんげん,名詞,
完成編,０１聴解問題,～最中,さいちゅう,接辞（機能語）,
完成編,5,最低限,さいていげん,名詞,
完成編,11,歳入,さいにゅう,名詞,
完成編,０３関連語,栽培,さいばい,動詞／名詞,
完成編,3,再発行,さいはっこう,動詞／名詞,
基礎編,14,細胞,さいぼう,名詞,
完成編,会話４,最優先,さいゆうせん,名詞,
完成編,4,再利用,さいりよう,動詞／名詞,
完成編,7,さえ,さえ,助詞,
基礎編,3,坂,さか,名詞,
基礎編,長文４,逆さま,さかさま,名詞,逆さまにする
基礎編,長文３,盛ん,さかん,な形容詞,
完成編,長文１,～先,さき,接辞（接尾語）,出張先
基礎編,長文２,先,さき,名詞,先のこと
完成編,長文２,先程,さきほど,副詞,
基礎編,長文１,作業,さぎょう,動詞／名詞,
完成編,長文２,削減,さくげん,動詞／名詞,
基礎編,13,作詞家,さくしか,名詞,
基礎編,15,昨年,さくねん,名詞,
基礎編,14,昨晩,さくばん,名詞　,
基礎編,17,作品,さくひん,名詞,
基礎編,8,～作目,さくめ,接辞（助数詞）,
基礎編,長文２,作物,さくもつ,名詞,
基礎編,10,叫ぶ,さけぶ,動詞,
完成編,長文２,支える,ささえる,動詞,
完成編,10,ささやく,ささやく,動詞,
完成編,０５関連語,刺さる,ささる,動詞,
完成編,１０関連語,座敷,ざしき,名詞,
基礎編,長文１,指す,さす,動詞,
完成編,０５関連語,刺す,さす,動詞,
完成編,9,さすが,さすが,副詞,
基礎編,19,さぞ,さぞ,副詞,
基礎編,3,作家,さっか,名詞,
基礎編,17,錯覚,さっかく,動詞／名詞,
完成編,11,早急に,さっきゅうに,副詞,
基礎編,13,作曲家,さっきょくか,名詞,
基礎編,3,さっそく,さっそく,副詞,
基礎編,長文１,さっと,さっと,副詞,
完成編,1,さっぱり,さっぱり,副詞,
完成編,6,さて,さて,接続詞,
完成編,会話６※,差別,さべつ,動詞／名詞,
完成編,10,さほど,さほど,副詞,
基礎編,17,さぼる,さぼる,動詞,
完成編,12,様,さま,名詞,
基礎編,7,様々,さまざま,な形容詞,
基礎編,18,寒気,さむけ,名詞,寒気がする
基礎編,10,左右する,さゆうする,動詞,人生を左右する
基礎編,12,ざらざら,ざらざら,副詞（擬態）,
基礎編,3,さらに,さらに,副詞,
完成編,7,さらには,さらには,接続詞,
完成編,０８関連語,去る,さる,動詞,
完成編,０１聴解問題,騒ぐ,さわぐ,動詞,
完成編,11,触る,さわる,動詞,
基礎編,5,三角（形）,さんかく（けい）,名詞,
完成編,1,三角関係,さんかくかんけい,名詞,
完成編,9,参議院,さんぎいん,名詞,
基礎編,4,産業／～産業,さんぎょう,名詞,
完成編,０４関連,３Ｋ,さんけー,名詞,
基礎編,会話２,参考,さんこう,名詞,参考にする／なる
完成編,０４関連,３高,さんこう,名詞,
完成編,7,参考までに,さんこうまでに,慣用句,
基礎編,19,算数,さんすう,名詞,
完成編,9,酸素,さんそ,名詞,
完成編,11,サンタクロース,さんたくろーす,名詞（固有）（カタ）,
完成編,9,山地,さんち,名詞,
完成編,5,～児,じ,接辞（数助詞）,２児の母
完成編,０３関連,仕上がる,しあがる,動詞,
完成編,０３関連,仕上げる,しあげる,動詞,
完成編,1,ＣＧ,しーじー,名詞,
完成編,9,強いる,しいる,動詞,
完成編,5,シーン,しーん,名詞（カタ）,
基礎編,12,塩辛い,しおからい,い形容詞,
完成編,5,仕送り,しおくり,動詞／名詞,
基礎編,8,次回,じかい,名詞,
完成編,4,資格,しかく,名詞,
基礎編,19,歯学,しがく,名詞,
基礎編,5,四角（形）,しかく（けい）,名詞,
基礎編,1,四角い,しかくい,い形容詞,
完成編,１１聴解問題,視覚的（に）,しかくてきに,副詞,
完成編,7,しかも,しかも,接続詞,
完成編,6,時間をつぶす,じかんをつぶす,慣用句,
基礎編,16,時期,じき,名詞,
基礎編,3,時給,じきゅう,名詞,
完成編,9,持久力,じきゅうりょく,名詞,
基礎編,14,しくしく,しくしく,副詞（擬態）,
完成編,2,仕組み,しくみ,名詞,
基礎編,9,刺激,しげき,動詞／名詞,
基礎編,16,資源,しげん,名詞,
完成編,12,思考,しこう,動詞／名詞,
完成編,3,事項,じこう,名詞,
完成編,11,持参,じさん,動詞／名詞,
完成編,6,指示,しじ,動詞／名詞,
基礎編,9,死者,ししゃ,名詞,
完成編,6,市場,しじょう,名詞,
完成編,会話１,事情,じじょう,名詞,
完成編,11,死傷者,ししょうしゃ,名詞,
基礎編,会話１,自信,じしん,名詞,
基礎編,4,自身,じしん,名詞,
完成編,2,沈む,しずむ,動詞,
完成編,11,姿勢,しせい,名詞,
基礎編,長文３,施設,しせつ,名詞,
完成編,3,事前に,じぜんに,副詞,
完成編,1,自然に／と,しぜんに／と,副詞,
完成編,０６関連語,時速,じそく,名詞,
完成編,12,子孫,しそん,名詞,
完成編,8,～次第,しだい,接辞（機能語）,わかり次第～
完成編,4,事態,じたい,名詞,
基礎編,会話２,時代,じだい,名詞,
完成編,12,次第に,しだいに,副詞,
基礎編,10,従う,したがう,動詞,
基礎編,20,下書き,したがき,動詞／名詞,
完成編,9,したがって,したがって,接続詞,
完成編,2,親しみ,したしみ,名詞,
完成編,2,親しむ,したしむ,動詞,
完成編,１１関連語,下回る,したまわる,動詞,
完成編,長文３,視聴,しちょう,動詞／名詞,
完成編,０２関連語,視聴者,しちょうしゃ,名詞,
基礎編,18,視聴率,しちょうりつ,名詞,
基礎編,1,質,しつ,名詞,
完成編,9,失格,しっかく,動詞／名詞,
基礎編,長文１,しっかり,しっかり,副詞,しっかり表現する
基礎編,長文３,しっかり,しっかり,副詞（擬態）,
基礎編,長文２,実感,じっかん,動詞／名詞,
完成編,6,失業,しつぎょう,動詞／名詞,
完成編,10,実況,じっきょう,動詞／名詞,
完成編,6,失業率,しつぎょうりつ,名詞,
完成編,１０聴解問題,じっくり,じっくり,副詞,
基礎編,長文３,しつけ,しつけ,名詞,
基礎編,長文３,しつける,しつける,動詞,
基礎編,13,実現,じつげん,動詞／名詞,
完成編,０７関連語,しつこい,しつこい,い形容詞,
基礎編,長文１,実際（に）は,じっさい（に）は,副詞,
基礎編,長文１,実際に,じっさいに,副詞,
完成編,4,実施,じっし,動詞／名詞,
完成編,8,実績,じっせき,名詞,
完成編,8,しっと,しっと,動詞／名詞,嫉妬
基礎編,16,湿度,しつど,名詞,
基礎編,17,室内,しつない,名詞,
基礎編,7,実に,じつに,副詞,
完成編,8,執筆,しっぴつ,動詞／名詞,
完成編,０５関連語,湿布,しっぷ,名詞,
基礎編,3,実力,じつりょく,名詞,
完成編,3,失恋,しつれん,動詞／名詞,
完成編,会話３,指摘,してき,動詞／名詞,
完成編,1,視点,してん,名詞,
完成編,2,時点,じてん,名詞,
完成編,会話１,指導,しどう,動詞／名詞,
基礎編,6,自動,じどう,名詞,自動運転
基礎編,19,児童,じどう,名詞,
基礎編,6,自動的に,じどうてきに,副詞,
基礎編,16,しとしと,しとしと,副詞（擬態）,
完成編,会話１,芝居,しばい,動詞／名詞,
完成編,3,支払い,しはらい,名詞,
完成編,3,支払う,しはらう,動詞,
基礎編,18,しばらくして,しばらくして,副詞（複合）,
完成編,12,縛る,しばる,動詞,
完成編,長文２,指標,しひょう,名詞,
完成編,11,シフト,しふと,動詞／名詞,→変化
基礎編,11,死亡,しぼう,動詞／名詞,
基礎編,会話２,志望,しぼう,動詞／名詞,
完成編,０３聴解問題,脂肪,しぼう,名詞,
完成編,長文２,死亡率,しぼうりつ,名詞,
完成編,長文１,絞る,しぼる,動詞,→動作
完成編,12,しまう,しまう,動詞,→片づける
基礎編,3,自慢,じまん,動詞／名詞,
完成編,０７関連語,地味,じみ,な形容詞,
完成編,2,シミュレーション,しみゅれーしょん,名詞（カタ）,
基礎編,長文１,市民,しみん,名詞,
基礎編,5,締切,しめきり,名詞,
基礎編,5,締め切る,しめきる,動詞,
基礎編,16,じめじめ,じめじめ,副詞（擬態）,
完成編,1,示す,しめす,動詞,
基礎編,17,湿っぽい,しめっぽい,い形容詞（複合）,
基礎編,16,湿る,しめる,動詞,
完成編,長文２,占める,しめる,動詞,
完成編,5,地面,じめん,名詞,
基礎編,13,地元,じもと,名詞,
基礎編,4,社員,しゃいん,名詞,
基礎編,19,社会人,しゃかいじん,名詞,
完成編,長文２,社会保険,しゃかいほけん,名詞,
完成編,０５関連語,しゃがむ,しゃがむ,動詞,
基礎編,6,車庫,しゃこ,名詞,
基礎編,20,車線,しゃせん,名詞,
完成編,4,借金,しゃっきん,名詞,
基礎編,4,車内,しゃない,名詞,
基礎編,12,しゃべる,しゃべる,動詞,
基礎編,9,邪魔,じゃまする,動詞,
完成編,０５関連語,斜面,しゃめん,名詞,
基礎編,2,じゃんけん,じゃんけん,名詞,
基礎編,2,「じゃんけん、ぽん」,じゃんけんぽん,表現,
完成編,０５関連語,ジャンプ,じゃんぷ,動詞／名詞（カタ）,
完成編,4,ジャンル,じゃんる,名詞（カタ）,
完成編,12,種,しゅ,名詞,
基礎編,13,～周,しゅう,接辞（数助詞）,１周、２周
基礎編,6,～中,じゅう,接辞（機能語）,期間（一晩中）
完成編,長文３,銃,じゅう,名詞,
基礎編,14,週刊誌,しゅうかんし,名詞,
完成編,9,衆議院,しゅうぎいん,名詞,
基礎編,9,宗教,しゅうきょう,名詞,
基礎編,4,従業員,じゅうぎょういん,名詞,
基礎編,会話６,集合,しゅうごう,動詞／名詞,
完成編,6,重視,じゅうし,動詞／名詞,
基礎編,19,修士課程,しゅうしかてい,名詞,
完成編,4,収集,しゅうしゅう,動詞／名詞,
基礎編,11,就職,しゅうしょく,動詞／名詞,
完成編,6,修飾,しゅうしょく,動詞／名詞,
完成編,会話４,住所録,じゅうしょろく,名詞,
完成編,3,終身雇用,しゅうしんこよう,名詞,
基礎編,9,渋滞,じゅうたい,動詞／名詞,
基礎編,11,重大,じゅうだい,な形容詞,
完成編,6,重大性,じゅうだいせい,名詞,
完成編,１０聴解問題,集中,しゅうちゅう,動詞／名詞,
基礎編,16,集中的に,しゅうちゅうてき,副詞,
完成編,12,習得,しゅうとく,動詞／名詞,
基礎編,6,～中に,じゅうに,接辞（機能語）,期間（今日中に）
完成編,会話２,住人,じゅうにん,名詞,
完成編,8,収納,しゅうのう,動詞／名詞,
完成編,1,十分,じゅうぶん,副詞,
完成編,4,周辺,しゅうへん,名詞,
完成編,1,住民,じゅうみん,名詞,
完成編,11,住民税,じゅうみんぜい,名詞,
完成編,8,収容,しゅうよう,動詞／名詞,
基礎編,長文１,重要,じゅうよう,な形容詞,
完成編,3,重要性,じゅうようせい,名詞,
完成編,2,修理,しゅうり,動詞／名詞,
完成編,長文３,州立,しゅうりつ,名詞,
完成編,4,修了,しゅうりょう,動詞／名詞,
基礎編,18,主演,しゅえん,動詞／名詞,
基礎編,3,授業料,じゅぎょうりょう,名詞,
完成編,5,祝日,しゅくじつ,名詞,
完成編,6,縮小,しゅくしょう,動詞／名詞,
完成編,会話６,祝福,しゅくふく,動詞／名詞,
完成編,8,受刑者,じゅけいしゃ,名詞,
完成編,会話２※,受験,じゅけん,動詞／名詞,
完成編,０１聴解問題,主催,しゅさい,動詞／名詞,
完成編,3,取材,しゅざい,動詞／名詞,
基礎編,16,首相,しゅしょう,名詞,
完成編,長文２,受診,じゅしん,動詞／名詞,
基礎編,10,主人公,しゅじんこう,名詞,
完成編,11,酒税,しゅぜい,名詞,
完成編,3,手段を選ばない,しゅだんをえらばない,慣用句,
完成編,1,主張,しゅちょう,動詞／名詞,
基礎編,16,出荷,しゅっか,動詞／名詞,
完成編,4,出願,しゅつがん,動詞／名詞,
基礎編,11,出産,しゅっさん,動詞／名詞,
基礎編,6,出社,しゅっしゃ,動詞／名詞,
基礎編,19,出場,しゅつじょう,動詞／名詞,
基礎編,会話１,出身,しゅっしん,名詞,
完成編,会話４,出身校,しゅっしんこう,名詞,
基礎編,11,出世,しゅっせ,動詞／名詞,
完成編,3,出店,しゅってん,動詞／名詞,
完成編,2,出版社,しゅっぱんしゃ,名詞,
完成編,8,首脳,しゅのう,名詞,
基礎編,5,寿命,じゅみょう,名詞,
完成編,11,主要,しゅよう,な形容詞,
完成編,12,需要,じゅよう,名詞,
完成編,12,狩猟,しゅりょう,名詞,
完成編,8,瞬間,しゅんかん,名詞,
完成編,０９関連語,準決勝,じゅんけっしょう,名詞,
完成編,０９関連語,準々決勝,じゅんじゅんけっしょう,名詞,
完成編,12,順調,じゅんちょう,な形容詞,
完成編,2,順番,じゅんばん,名詞,
完成編,０９関連語,準優勝,じゅんゆうしょう,名詞,
基礎編,12,～勝,しょう,接辞（数助詞）,１勝、２勝
完成編,会話４,章,しょう,名詞,
基礎編,1,～畳,じょう,接辞（助数詞）,
基礎編,10,上位,じょうい,名詞,
完成編,長文３,照会,しょうかい,動詞／名詞,
完成編,長文３,傷害,しょうがい,名詞,
完成編,11,生涯,しょうがい,名詞,
基礎編,19,小学～年生,しょうがく～ねんせい,名詞,
完成編,4,奨学金,しょうがくきん,名詞,
基礎編,19,小学生,しょうがくせい,名詞,
基礎編,10,しょうがない,しょうがない,い形容詞（複合）,
基礎編,2,将棋,しょうぎ,名詞,
完成編,長文３,小規模,しょうきぼ,名詞,
完成編,4,焼却,しょうきゃく,動詞／名詞,
基礎編,3,上級,じょうきゅう,名詞,
基礎編,15,上京,じょうきょう,動詞／名詞,
完成編,2,状況,じょうきょう,名詞,
基礎編,10,消極的,しょうきょくてき,な形容詞,
基礎編,12,条件,じょうけん,名詞,
完成編,10,証拠,しょうこ,名詞,
完成編,7,詳細,しょうさい,名詞／な形容詞,
基礎編,11,上司,じょうし,名詞,
完成編,長文２,少子化,しょうしか,名詞,
完成編,6,正直,しょうじき,な形容詞,
完成編,０６※,常識,じょうしき,名詞,
基礎編,4,商社,しょうしゃ,名詞,
基礎編,長文３,乗車,じょうしゃ,動詞／名詞,
完成編,8,上昇,じょうしょう,動詞／名詞,
完成編,０４関連語,生じる,しょうじる,動詞（～じる／ずる）,
基礎編,11,昇進,しょうしん,動詞／名詞,
完成編,11,少数派,しょうすうは,名詞,
基礎編,5,状態,じょうたい,名詞,
完成編,１０関連語,招待券,しょうたいけん,名詞,
基礎編,会話１,招待状,しょうたいじょう,名詞,
完成編,5,上達,じょうたつ,動詞／名詞,
完成編,5,商談,しょうだん,動詞／名詞,
完成編,長文１,冗談,じょうだん,名詞,
完成編,10,承知する,しょうちする,動詞,
完成編,3,省庁,しょうちょう,名詞,
基礎編,6,衝突,しょうとつ,動詞／名詞,
基礎編,17,少年,しょうねん,名詞,
基礎編,16,商売,しょうばい,名詞,
完成編,2,上半身,じょうはんしん,名詞,
完成編,4,消費,しょうひ,動詞／名詞,
完成編,3,消費者,しょうひしゃ,名詞,
基礎編,5,消費税,しょうひぜい,名詞,
基礎編,4,商品,しょうひん,名詞,
基礎編,7,賞品,しょうひん,名詞,
完成編,１０関連語,商品券,しょうひんけん,名詞,
基礎編,2,勝負,しょうぶ,動詞／名詞,
基礎編,長文１,情報,じょうほう,名詞,
完成編,3,情報技術,じょうほうぎじゅつ,名詞,
基礎編,16,賞味期限,しょうみきげん,名詞,
完成編,3,証明書,しょうめいしょ,名詞,
完成編,8,正面,しょうめん,名詞,
完成編,2,省略,しょうりゃく,動詞／名詞,
基礎編,13,上流,じょうりゅう,名詞,
基礎編,3,使用料金,しようりょうきん,名詞,
完成編,10,ジョーク,じょーく,名詞（カタ）,
基礎編,12,ショーペンハウアー,しょーぺんはうあー,名詞（固有）（カタ）,
基礎編,2,初級,しょきゅう,名詞,
基礎編,4,職員,しょくいん,名詞,
基礎編,13,職業,しょくぎょう,名詞,
完成編,3,食材,しょくざい,名詞,
完成編,3,食卓,しょくたく,名詞,
基礎編,16,食中毒,しょくちゅうどく,名詞,
基礎編,3,食費,しょくひ,名詞,
完成編,1,食品,しょくひん,名詞,
基礎編,会話８,助言,じょげん,動詞／名詞,
完成編,10,諸国,しょこく,名詞,
完成編,1,初婚,しょこん,名詞,
完成編,7,所在,しょざい,名詞,
完成編,１１関連語,徐々に,じょじょに,副詞,
完成編,長文２,初診料,しょしんりょう,名詞,
完成編,会話６,所存,しょぞん,名詞,
完成編,10,処置,しょち,動詞／名詞,
完成編,長文１,しょっちゅう,しょっちゅう,副詞,
基礎編,12,しょっぱい,しょっぱい,い形容詞,
完成編,11,所得税,しょとくぜい,名詞,
完成編,長文１,初日,しょにち,名詞,
完成編,6,初年度,しょねんど,名詞,
基礎編,13,女優,じょゆう,名詞,
完成編,4,処理,しょり,動詞／名詞,
基礎編,2,しり,しり,名詞,尻
基礎編,19,知り合い,しりあい,名詞,
基礎編,8,シリーズ,しりーず,名詞（カタ）,
完成編,1,自立,じりつ,動詞／名詞,
完成編,12,印,しるし,名詞,
基礎編,1,シルバー,しるばー,名詞（カタ）,
基礎編,4,シルバー産業,しるばーさんぎょう,名詞（カタ）,
基礎編,15,白帯,しろおび,名詞,
基礎編,会話８,じろじろ,じろじろ,副詞（擬態）,
基礎編,17,白っぽい,しろっぽい,い形容詞（複合）,
完成編,5,しわ,しわ,名詞,
完成編,12,進化,しんか,動詞／名詞,
基礎編,14,進学,しんがく,動詞／名詞,
完成編,０２関連語,新型,しんがた,名詞,
完成編,9,進級,しんきゅう,動詞／名詞,
基礎編,7,新記録,しんきろく,名詞,
完成編,1,シングル,しんぐる,名詞（カタ）,
完成編,6,神経質,しんけいしつ,な形容詞,
基礎編,10,真剣,しんけん,な形容詞,
基礎編,長文２,深刻,しんこく,な形容詞,
完成編,11,申告,しんこく,動詞／名詞,
基礎編,長文２,深刻さ,しんこくさ,名詞,
基礎編,18,新作,しんさく,名詞,
完成編,長文２,診察,しんさつ,動詞／名詞,診察料金
完成編,０９聴解問題,紳士服,しんしふく,名詞,
基礎編,20,新車,しんしゃ,名詞,
完成編,1,進出,しんしゅつ,動詞／名詞,
完成編,12,新人（２）,しんじん,名詞,人類の歴史
完成編,3,新人（１）,しんじん,名詞,フレッシュマン
基礎編,7,申請,しんせい,動詞／名詞,
基礎編,9,人生,じんせい,名詞,
基礎編,19,親せき,しんせき,名詞,
基礎編,14,新鮮,しんせん,な形容詞,
基礎編,12,心臓,しんぞう,名詞,
完成編,8,人体,じんたい,名詞,
完成編,会話４,診断,しんだん,動詞／名詞,
完成編,3,慎重,しんちょう,な形容詞,
完成編,０３聴解問題,身長,しんちょう,名詞,
完成編,9,震度,しんど,名詞,
完成編,4,真に,しんに,副詞,
基礎編,3,新入生,しんにゅうせい,名詞,
完成編,1,審判,しんぱん,名詞,
完成編,7,新婦,しんぷ,名詞,
基礎編,5,進歩,しんぽ,動詞／名詞,
完成編,会話４,親睦会,しんぼくかい,名詞,
完成編,12,深夜,しんや,名詞,
基礎編,11,親友,しんゆう,名詞,
完成編,2,信用,しんよう,動詞／名詞,
基礎編,16,信頼,しんらい,動詞／名詞,
完成編,11,真理,しんり,名詞,
基礎編,19,心理学,しんりがく,名詞,
完成編,12,森林,しんりん,名詞,
完成編,6,人類,じんるい,名詞,
完成編,7,新郎,しんろう,名詞,
完成編,長文２,推移,すいい,動詞／名詞,
基礎編,長文４,吸い殻,すいがら,名詞,
完成編,会話４,推薦,すいせん,動詞／名詞,
完成編,会話４,推薦状,すいせんじょう,名詞,
完成編,長文３,推定,すいてい,動詞／名詞,
基礎編,14,数学,すうがく,名詞,
基礎編,6,数字,すうじ,名詞,
基礎編,10,ずうずうしい,ずうずうしい,い形容詞,
完成編,０３聴解問題,数値,すうち,名詞,
基礎編,17,数人,すうにん,名詞,
基礎編,17,姿,すがた,名詞,
完成編,12,姿を消す,すがたをけす,慣用句,
完成編,7,好かれる,すかれる,動詞,
基礎編,10,～すぎ,すぎ,接辞（機能語）,食べ過ぎだ
完成編,1,杉,すぎ,名詞,
基礎編,10,～好き,ずき,接辞（接尾語）,占い好き
完成編,長文３,（～に）すぎない,すぎない,動詞（複合辞）,
完成編,7,好く,すく,動詞,
基礎編,3,すぐ（近く）,すぐ,副詞,すぐ近く
完成編,10,救い,すくい,名詞,
完成編,10,救う,すくう,動詞,
完成編,9,少なくとも,すくなくとも,副詞,
完成編,9,スケール,すけーる,名詞（カタ）,
基礎編,3,すごく,すごく,副詞,
完成編,9,少しでも,すこしでも,副詞（複合）,
基礎編,3,少しも,すこしも,副詞,
基礎編,長文２,過ごす,すごす,動詞,
基礎編,6,進む,すすむ,動詞,
基礎編,2,すずめ,すずめ,名詞,
基礎編,6,進める,すすめる,動詞,研究を進める
完成編,会話１,勧める,すすめる,動詞,
完成編,2,スタッフ,すたっふ,名詞（カタ）,
完成編,１０関連語,スタンプカード,すたんぷかーど,名詞（カタ）,
基礎編,4,すっかり,すっかり,副詞,
基礎編,12,酸っぱい,すっぱい,い形容詞,
基礎編,18,すでに,すでに,副詞,
完成編,9,ストーカー,すとーかー,名詞（カタ）,
基礎編,9,ストーブ,すとーぶ,名詞（カタ）,
基礎編,2,ストーリー,すとーりー,名詞（カタ）,
基礎編,15,ストライキ,すとらいき,名詞（カタ）,
完成編,10,素直,すなお,な形容詞,
完成編,6,すなわち,すなわち,接続詞,
基礎編,18,スパゲティ,すぱげてぃ,名詞（カタ）,
完成編,10,素早く,すばやく,副詞,
基礎編,6,スピード,すぴーど,名詞（カタ）,
基礎編,20,スピード違反,すぴーどいはん,名詞（カタ）,
完成編,8,スペース,すぺーす,名詞（カタ）,
基礎編,11,すべて,すべて,副詞,
完成編,5,滑り台,すべりだい,名詞,
基礎編,会話２,滑る,すべる,動詞,→スキー
基礎編,6,済ませる,すませる,動詞,
完成編,3,隅,すみ,名詞,
基礎編,6,済む,すむ,動詞　,
基礎編,20,スムーズ,すむーず,な形容詞,
完成編,10,住めば都,すめばみやこ,慣用句（ことわざ）,
完成編,会話１,ずらす,ずらす,動詞,
完成編,０５関連語,すり傷,すりきず,名詞,
基礎編,6,スリップ,すりっぷ,動詞／名詞（カタ）,
完成編,０５関連語,すりむく,すりむく,名詞,
完成編,０７関連語,ずるい,ずるい,い形容詞,
基礎編,20,すれ違う,すれちがう,動詞,
完成編,3,スローガン,すろーがん,名詞（カタ）,
完成編,１０関連語,座り心地,すわいここち,名詞,
完成編,０７関連語,～性,せい,接辞（接尾語）,経済性
完成編,10,声援,せいえん,名詞,
完成編,9,成果,せいか,名詞,
完成編,7,正解,せいかい,動詞／名詞,
基礎編,長文１,正確,せいかく,な形容詞,
基礎編,1,性格,せいかく,名詞,
基礎編,3,生活費,せいかつひ,名詞,
基礎編,5,世紀,せいき,名詞,
完成編,2,正義,せいぎ,名詞,
完成編,10,請求書,せいきゅうしょ,名詞,
完成編,6,税金,ぜいきん,名詞,
完成編,０２関連語,清潔,せいけつ,な形容詞,
完成編,9,制限,せいげん,動詞／名詞,
完成編,1,政策,せいさく,名詞,
基礎編,14,生産,せいさん,動詞／名詞,
完成編,０３関連語,生死,せいし,名詞,
基礎編,16,政治家,せいじか,名詞,
完成編,10,正社員,せいしゃいん,名詞,
基礎編,20,清書,せいしょ,動詞／名詞,
完成編,０３聴解問題,正常,せいじょう,な形容詞,
完成編,2,青少年,せいしょうねん,名詞,
完成編,０５聴解問題,精神,せいしん,名詞,
基礎編,11,成人,せいじん,動詞／名詞,
基礎編,11,成人式,せいじんしき,名詞,
基礎編,9,精神的,せいしんてき,な形容詞,
完成編,10,せいぜい,せいぜい,副詞,
完成編,会話４,成績証明書,せいせきしょうめいしょ,名詞,
基礎編,4,製造（会社）,せいぞう（がいしゃ）,名詞,
完成編,4,ぜいたく,ぜいたく,な形容詞,
基礎編,11,成長,せいちょう,動詞／名詞,
完成編,1,性的,せいてき,な形容詞,
基礎編,19,生徒,せいと,名詞,
基礎編,11,生年月日,せいねんがっぴ,名詞,
完成編,12,性能,せいのう,名詞,
完成編,4,整備,せいび,動詞／名詞,
基礎編,5,政府,せいふ,名詞,
基礎編,11,生物,せいぶつ,名詞,
基礎編,12,成分,せいぶん,名詞,
完成編,4,性別,せいべつ,名詞,
完成編,6,生命,せいめい,名詞,
基礎編,2,西洋,せいよう,名詞,
完成編,11,税率,ぜいりつ,名詞,
完成編,長文１,生理的,せいりてき,な形容詞,
完成編,０８聴解問題,セーフ,せーふ,名詞（カタ）,
基礎編,10,セールス,せーるす,名詞（カタ）,
基礎編,13,セールスマン,せーるすまん,名詞（カタ）,
基礎編,7,世界一,せかいいち,名詞,
基礎編,長文２,石炭,せきたん,名詞,
完成編,1,責任,せきにん,名詞,
完成編,1,セクハラ,せくはら,動詞／名詞（カタ）,
基礎編,8,せっかく,せっかく,副詞,
完成編,12,石器,せっき,名詞,
基礎編,10,積極的,せっきょくてき,な形容詞,
完成編,０７関連語,設計,せっけい,動詞／名詞,
完成編,9,赤血球,せっけっきゅう,名詞,
完成編,9,摂取,せっしゅ,動詞／名詞,
完成編,長文１,接する,せっする,動詞,
基礎編,20,セット,せっと,動詞／名詞（カタ）,目覚まし時計をセットする
完成編,会話１,説得,せっとく,動詞／名詞,
完成編,10,せつない,せつない,い形容詞,
完成編,10,せつなさ,せつなさ,名詞,
完成編,12,絶滅,ぜつめつ,動詞／名詞,
基礎編,7,節約,せつやく,動詞／名詞,
完成編,3,設立,せつりつ,動詞／名詞,
基礎編,2,背中,せなか,名詞,
基礎編,12,セネカ,せねか,名詞（固有）（カタ）,
完成編,9,迫る,せまる,動詞,
完成編,8,せめて,せめて,副詞,
完成編,2,攻める,せめる,動詞,
完成編,10,責める,せめる,動詞,
基礎編,12,せりふ,せりふ,名詞,
基礎編,20,全員,ぜんいん,名詞,
基礎編,8,前回,ぜんかい,名詞,
完成編,会話３,前期,ぜんき,名詞,
基礎編,12,選挙,せんきょ,名詞,
基礎編,6,センサー,せんさー,名詞（カタ）,
基礎編,4,選手,せんしゅ,名詞,
完成編,０５関連語,全身,ぜんしん,名詞,
完成編,2,先進国,せんしんこく,名詞,
基礎編,11,選択,せんたく,動詞／名詞,
完成編,０６聴解問題,選択肢,せんたくし,名詞,
基礎編,10,宣伝,せんでん,動詞／名詞,
完成編,8,先頭,せんとう,名詞,
完成編,10,先入観,せんにゅうかん,名詞,
基礎編,11,先輩,せんぱい,名詞,
基礎編,14,前半,ぜんはん,名詞　,
完成編,会話４,先方,せんぽう,名詞,
完成編,2,全面,ぜんめん,名詞,
基礎編,5,専門家,せんもんか,名詞,
基礎編,14,専門用語,せんもんようご,名詞,
基礎編,長文３,専用,せんよう,名詞,
完成編,8,全力,ぜんりょく,名詞,
完成編,11,～層,そう,接辞（接尾語）,低所得者層
完成編,長文１,沿う,そう,動詞,
完成編,7,添う,そう,動詞,
完成編,０９関連語,総当たり戦,そうあたりせん,名詞,
完成編,０４関連語,騒音,そうおん,名詞,
基礎編,13,増加,ぞうか,動詞／名詞,
完成編,長文２,総額,そうがく,名詞,
完成編,長文３,相関関係,そうかんかんけい,名詞,
完成編,長文２,早期,そうき,名詞,
完成編,11,早急に,そうきゅう／さっきゅう,副詞,
完成編,12,草原,そうげん,名詞,
基礎編,15,総合的,そうごうてき,な形容詞,
完成編,12,操作,そうさ,動詞／名詞,
